GHCND:US1ARSL0015,"ALEXANDER 7.8 WNW, AR US",2013-07-12,2012-08-01
GHCND:US1ARSL0016,"BENTON 4.7 NNE, AR US",2014-05-27,2012-10-01
GHCND:US1ARSL0021,"BENTON 6.2 SW, AR US",2016-04-30,2013-08-01
GHCND:US1ARSL0023,"BENTON 10.9 WSW, AR US",2018-09-18,2014-05-01
GHCND:US1ARSL0027,"BAUXITE 6.5 E, AR US",2016-07-02,2015-04-01
GHCND:US1ARSL0028,"BENTON 1.8 SW, AR US",2016-12-04,2015-04-01
GHCND:US1ARSL0029,"ALEXANDER 6.5 WNW, AR US",2017-06-26,2015-05-01
GHCND:US1ARSL0033,"BAUXITE 8.2 ESE, AR US",2018-09-18,2017-03-25
GHCND:US1ARSL0034,"BRYANT 1.0 NE, AR US",2018-09-12,2017-07-11
GHCND:US1ARSR0002,"HARRIET 4.3 E, AR US",2015-01-21,2010-05-01
GHCND:US1ARSR0003,"MARSHALL 1.1 W, AR US",2015-07-17,2012-07-01
GHCND:US1ARSR0006,"LESLIE 10.8 SW, AR US",2014-02-02,2013-02-01
GHCND:US1ARSR0008,"ST. JOE 2.7 WNW, AR US",2018-09-18,2014-03-01
GHCND:US1ARST0002,"MOUNTAIN VIEW 0.4 S, AR US",2018-09-13,1998-06-01
GHCND:US1ARST0003,"MOUNTAIN VIEW 4.7 SSW, AR US",2017-12-30,2012-08-01
GHCND:US1ARST0004,"FOX 1.6 N, AR US",2013-06-17,2012-07-01
GHCND:US1ARST0005,"MOUNTAIN VIEW 2.8 S, AR US",2014-02-02,2012-08-01
GHCND:US1ARST0006,"MOUNTAIN VIEW 2.3 N, AR US",2018-09-08,2012-08-01
GHCND:US1ARST0010,"MOUNTAIN VIEW 5.3 SE, AR US",2018-09-05,2012-07-01
GHCND:US1ARST0011,"LESLIE 10.3 ENE, AR US",2018-09-05,2012-07-01
GHCND:US1ARST0012,"MOUNTAIN VIEW 3.7 ESE, AR US",2018-09-05,2012-07-01
GHCND:US1ARST0013,"PLEASANT GROVE 1.9 WNW, AR US",2018-09-05,2012-07-01
GHCND:US1ARST0014,"TIMBO 2.8 NNE, AR US",2018-09-05,2004-12-01
GHCND:US1ARST0015,"MOUNTAIN VIEW 6.1 SW, AR US",2018-09-05,1998-06-01
GHCND:US1ARST0016,"MOUNTAIN VIEW 5.5 W, AR US",2018-09-13,2013-03-01
GHCND:US1ARST0017,"MOUNTAIN VIEW 5.5 WSW, AR US",2018-09-05,2013-03-01
GHCND:US1ARST0018,"MOUNTAIN VIEW 3.4 WNW, AR US",2013-08-31,2013-04-01
GHCND:US1ARST0020,"MOUNTAIN VIEW 7.4 NW, AR US",2018-09-05,2013-05-01
GHCND:US1ARST0021,"LESLIE 9.2 E, AR US",2016-08-01,2013-03-01
GHCND:US1ARST0022,"MOUNTAIN VIEW 8.8 NW, AR US",2018-09-05,2013-09-01
GHCND:US1ARST0023,"MOUNTAIN VIEW 13.0 W, AR US",2018-09-05,2013-09-01
GHCND:US1ARST0024,"SHIRLEY 6.8 NNE, AR US",2018-09-05,2013-09-01
GHCND:US1ARST0025,"MOUNTAIN VIEW 12.7 ESE, AR US",2018-09-05,2013-10-01
GHCND:US1ARSV0002,"LOCKESBURG 9.6 NNE, AR US",2018-09-03,2001-09-01
GHCND:US1ARSV0007,"LOCKESBURG 5.4 S, AR US",2017-08-12,2014-07-20
GHCND:US1ARVB0001,"CLINTON 8.2 NW, AR US",2018-09-18,2009-12-01
GHCND:US1ARVB0004,"HIGDEN 3.9 WSW, AR US",2014-07-22,2012-05-01
GHCND:US1ARVB0008,"JERUSALEM 18.1 N, AR US",2014-03-31,2012-07-01
GHCND:US1ARVB0009,"DENNARD 0.0 S, AR US",2017-04-11,2012-06-01
GHCND:US1ARVB0011,"BEE BRANCH 5.4 ENE, AR US",2018-09-17,1998-06-01
GHCND:US1ARVB0013,"FAIRFIELD BAY 2.0 S, AR US",2018-09-18,2013-03-01
GHCND:US1ARWH0002,"BEEBE 0.4 ESE, AR US",2018-09-18,2010-08-01
GHCND:US1ARWH0004,"BALD KNOB 4.2 N, AR US",2016-05-31,2009-09-01
GHCND:US1ARWH0005,"SEARCY 4.1 SE, AR US",2018-09-18,2009-10-01
GHCND:US1ARWH0006,"ROMANCE 3.8 E, AR US",2013-02-04,2010-10-01
GHCND:US1ARWH0007,"SEARCY 3.6 W, AR US",2012-05-08,2009-11-01
GHCND:US1ARWH0009,"BRADFORD 4.5 W, AR US",2018-09-09,1998-06-01
GHCND:US1ARWH0010,"JUDSONIA 7.3 NNW, AR US",2013-11-14,2012-07-01
GHCND:US1ARWH0011,"GRIFFITHVILLE 0.1 ENE, AR US",2017-05-21,2012-07-01
GHCND:US1ARWH0012,"SEARCY 3.8 ESE, AR US",2013-01-10,2010-10-01
GHCND:US1ARWH0013,"SEARCY 4.1 W, AR US",2015-11-18,2013-03-01
GHCND:US1ARWH0014,"SEARCY 2.0 ENE, AR US",2013-12-03,2013-03-01
GHCND:US1ARWH0016,"SEARCY 1.0 W, AR US",2018-09-14,2013-04-01
GHCND:US1ARWS0002,"SPRINGDALE 2.7 SW, AR US",2015-04-15,2009-04-01
GHCND:US1ARWS0003,"SPRINGDALE 2.0 NNW, AR US",2017-04-22,2009-04-01
GHCND:US1ARWS0004,"FAYETTEVILLE 1.0 E, AR US",2018-08-15,2009-04-01
GHCND:US1ARWS0006,"JOHNSON 0.9 NE, AR US",2010-05-28,2009-05-01
GHCND:US1ARWS0008,"SPRINGDALE 2.5 E, AR US",2011-12-20,2009-06-01
GHCND:US1ARWS0009,"SPRINGDALE 5.8 ENE, AR US",2018-09-17,2009-11-01
GHCND:US1ARWS0013,"FAYETTEVILLE 4.1 NE, AR US",2016-11-19,2011-11-01
GHCND:US1ARWS0014,"GOSHEN 1.5 SE, AR US",2014-01-09,2012-05-01
GHCND:US1ARWS0016,"HINDSVILLE 7.1 NW, AR US",2018-04-26,2012-08-01
GHCND:US1ARWS0017,"FARMINGTON 0.4 NNE, AR US",2018-09-08,2012-08-01
GHCND:US1ARWS0021,"WEST FORK 10.6 SSW, AR US",2015-01-24,2013-07-01
GHCND:US1ARWS0022,"VINEY GROVE 2.4 NW, AR US",2018-09-16,2013-06-01
GHCND:US1ARWS0024,"PRAIRIE GROVE 0.5 NE, AR US",2018-05-29,2013-04-01
GHCND:US1ARWS0025,"FARMINGTON 0.6 WSW, AR US",2018-01-11,2013-04-01
GHCND:US1ARWS0029,"FAYETTEVILLE 5.2 NNE, AR US",2018-09-10,2001-07-30
GHCND:US1ARWS0032,"SPRINGDALE 6.4 WSW, AR US",2018-09-18,2014-09-06
GHCND:US1ARYL0001,"DANVILLE 0.3 E, AR US",2018-07-27,2001-06-01
GHCND:US1ARYL0002,"DARDANELLE 1.2 WSW, AR US",2013-11-17,2010-05-01
GHCND:US1ARYL0003,"DANVILLE 2.5 NNE, AR US",2018-09-13,2012-04-01
GHCND:US1ARYL0004,"HAVANA 11.0 WSW, AR US",2015-06-26,2012-06-01
GHCND:US1ARYL0005,"HAVANA 0.3 NW, AR US",2014-12-17,2012-06-01
GHCND:US1ARYL0006,"ROVER 1.1 W, AR US",2013-01-14,2012-06-01
GHCND:US1ARYL0007,"DARDANELLE 2.6 WSW, AR US",2014-02-05,2012-03-01
GHCND:US1ARYL0010,"BLUFFTON 2.6 WSW, AR US",2013-10-06,2012-09-01
GHCND:US1ARYL0011,"BLUFFTON 0.7 SSE, AR US",2018-07-19,2012-09-01
GHCND:US1ARYL0012,"DANVILLE 2.5 SW, AR US",2018-09-13,2012-11-01
GHCND:US1ARYL0013,"OLA 5.9 E, AR US",2018-09-13,2012-12-01
GHCND:US1AZAP0002,"TUCSON 9.9 NNW, AZ US",2017-03-12,2010-01-01
GHCND:US1AZAP0003,"TSAILE 0.5 WNW, AZ US",2018-01-21,2011-03-01
GHCND:US1AZAP0004,"TSAILE 0.7 S, AZ US",2018-02-20,2015-09-21
GHCND:US1AZAP0007,"NUTRIOSO 1.9 WSW, AZ US",2018-09-18,2016-04-01
GHCND:US1AZAP0010,"ALPINE 2.5 E, AZ US",2018-09-07,2016-04-08
GHCND:US1AZAP0013,"ST. JOHNS 7.3 SE, AZ US",2018-09-11,2016-03-28
GHCND:US1AZAP0014,"SPRINGERVILLE 1.6 W, AZ US",2018-09-11,2016-04-09
GHCND:US1AZCH0002,"HEREFORD 2.8 NW, AZ US",2018-09-05,2009-08-01
GHCND:US1AZCH0003,"SIERRA VISTA 0.4 ESE, AZ US",2018-09-18,2009-08-01
GHCND:US1AZCH0005,"SAN SIMON 2.6 S, AZ US",2018-09-07,2009-08-01
GHCND:US1AZCH0006,"BENSON 2.5 WSW, AZ US",2013-04-30,2009-09-01
GHCND:US1AZCH0008,"SIERRA VISTA 4.8 SE, AZ US",2018-09-18,2009-10-01
GHCND:US1AZCH0010,"SIERRA VISTA 3.5 SSE, AZ US",2011-06-08,2010-10-01
GHCND:US1AZCH0012,"DOUGLAS 7.3 WNW, AZ US",2018-09-09,2009-10-01
GHCND:US1AZCH0013,"WILLCOX 30.4 ESE, AZ US",2013-02-20,2009-10-01
GHCND:US1AZCH0015,"SIERRA VISTA 4.9 SE, AZ US",2017-10-31,2009-11-01
GHCND:US1AZCH0016,"SIERRA VISTA 1.4 E, AZ US",2011-07-19,2009-11-01
GHCND:US1AZCH0017,"SIERRA VISTA 1.3 E, AZ US",2018-09-18,2009-12-01
GHCND:US1AZCH0019,"HEREFORD 4.0 W, AZ US",2018-09-17,1998-07-20
GHCND:US1AZCH0021,"HEREFORD 8.1 W, AZ US",2012-02-17,2010-01-01
GHCND:US1AZCH0022,"WHETSTONE 2.6 SW, AZ US",2018-09-14,2010-01-01
GHCND:US1AZCH0024,"ST. DAVID 1.2 NNW, AZ US",2013-01-02,2010-02-01
GHCND:US1AZCH0026,"SIERRA VISTA 4.1 SE, AZ US",2011-08-11,2010-02-01
GHCND:US1AZCH0027,"SIERRA VISTA 7.2 SE, AZ US",2018-09-18,2010-01-01
GHCND:US1AZCH0028,"SIERRA VISTA 4.1 SSE, AZ US",2012-05-14,2010-02-01
GHCND:US1AZCH0031,"HEREFORD 8.4 W, AZ US",2018-09-18,2010-05-01
GHCND:US1AZCH0032,"SIERRA VISTA 4.7 E, AZ US",2016-12-18,2010-06-01
GHCND:US1AZCH0033,"PORTAL 3.9 SW, AZ US",2015-09-06,2010-06-01
GHCND:US1AZCH0036,"SIERRA VISTA 3.5 SE, AZ US",2013-09-03,2010-01-01
GHCND:US1AZCH0037,"BENSON 2.7 NNE, AZ US",2012-09-22,2010-07-01
GHCND:US1AZCH0039,"HUACHUCA CITY 3.4 N, AZ US",2018-09-18,2011-04-01
GHCND:US1AZCH0041,"SIERRA VISTA 9.2 SSE, AZ US",2016-12-23,2011-05-01
GHCND:US1AZCH0048,"BISBEE 3.0 ESE, AZ US",2015-12-17,2013-06-01
GHCND:US1AZCH0049,"TOMBSTONE 3.0 NNW, AZ US",2018-09-03,2013-07-01
GHCND:US1AZCH0050,"DOUGLAS 1.0 E, AZ US",2018-09-17,2013-07-01
GHCND:US1AZCH0051,"HEREFORD 11.1 WNW, AZ US",2018-09-18,2013-01-01
GHCND:US1AZCH0052,"HEREFORD 1.1 WSW, AZ US",2017-11-10,2013-08-01
GHCND:US1AZCH0054,"HEREFORD 9.0 SW, AZ US",2018-09-16,2013-08-01
GHCND:US1AZCH0057,"SIERRA VISTA 1.8 SE, AZ US",2018-09-16,2014-04-01
GHCND:US1AZCH0058,"BENSON 7.5 W, AZ US",2014-10-12,2014-05-01
GHCND:US1AZCH0061,"DOUGLAS 0.8 W, AZ US",2018-09-02,2014-08-01
GHCND:US1AZCH0063,"HEREFORD 7.8 WNW, AZ US",2018-09-18,2014-12-01
GHCND:US1AZCH0064,"BENSON 3.4 W, AZ US",2018-09-18,2015-08-01
GHCND:US1AZCH0066,"HEREFORD 1.9 WSW, AZ US",2018-09-18,2016-10-17
GHCND:US1AZCH0068,"HEREFORD 6.5 WSW, AZ US",2018-05-21,2017-05-09
GHCND:US1AZCH0069,"DOUGLAS 8.8 NNW, AZ US",2018-09-18,2017-06-07
GHCND:US1AZCN0002,"FLAGSTAFF 7.8 SSW, AZ US",2017-07-31,2009-09-01
GHCND:US1AZCN0003,"WILLIAMS 0.4 SW, AZ US",2018-09-18,2009-09-01
GHCND:US1AZCN0006,"FLAGSTAFF 3.2 NNW, AZ US",2018-08-26,2009-10-01
GHCND:US1AZCN0007,"FLAGSTAFF 1.4 W, AZ US",2013-04-29,2009-11-01
GHCND:US1AZCN0010,"PAGE 0.1 WNW, AZ US",2014-06-11,2009-09-01
GHCND:US1AZCN0012,"FLAGSTAFF 2.4 SSW, AZ US",2011-01-29,2009-09-01
GHCND:US1AZCN0013,"FLAGSTAFF 10.4 NE, AZ US",2010-01-16,2009-09-01
GHCND:US1AZCN0014,"FLAGSTAFF 3.4 NE, AZ US",2018-09-06,2009-09-01
GHCND:US1AZCN0019,"FLAGSTAFF 3.5 E, AZ US",2018-09-04,2009-02-01
GHCND:US1AZCN0020,"WILLIAMS 3.3 SSE, AZ US",2018-09-18,2009-10-01
GHCND:US1AZCN0021,"FLAGSTAFF 6.8 NW, AZ US",2018-09-18,2009-10-01
GHCND:US1AZCN0022,"FLAGSTAFF 3.1 NNW, AZ US",2016-06-30,2009-12-01
GHCND:US1AZCN0026,"FLAGSTAFF 3.1 NE, AZ US",2013-08-06,2011-06-01
GHCND:US1AZCN0027,"FLAGSTAFF 8.2 NE, AZ US",2018-09-12,2011-07-01
GHCND:US1AZCN0028,"FLAGSTAFF 1.3 NNE, AZ US",2014-09-20,2011-07-01
GHCND:US1AZCN0031,"FLAGSTAFF 3.2 E, AZ US",2018-09-06,2013-09-01
GHCND:US1AZCN0033,"FLAGSTAFF 2.2 SW, AZ US",2018-09-14,2015-08-01
GHCND:US1AZCN0042,"FLAGSTAFF 7.9 NE, AZ US",2018-09-13,2016-04-06
GHCND:US1AZCN0043,"FLAGSTAFF 8.3 NE, AZ US",2017-09-09,2016-04-08
GHCND:US1AZCN0044,"FLAGSTAFF 10.0 NNE, AZ US",2018-09-18,2016-04-11
GHCND:US1AZCN0046,"FLAGSTAFF 4.1 NE, AZ US",2018-09-18,2016-04-01
GHCND:US1AZCN0054,"FLAGSTAFF 0.9 NNE, AZ US",2017-03-24,2016-04-08
GHCND:US1AZCN0055,"FLAGSTAFF 2.7 E, AZ US",2017-01-15,2016-04-08
GHCND:US1AZCN0058,"FLAGSTAFF 2.6 SSW, AZ US",2018-09-11,2016-05-15
GHCND:US1AZCN0059,"FLAGSTAFF 1.6 NNE, AZ US",2018-01-31,2016-05-17
GHCND:US1AZCN0061,"FLAGSTAFF 2.1 SSW, AZ US",2018-09-18,2016-05-17
GHCND:US1AZCN0066,"FLAGSTAFF 2.0 ENE, AZ US",2018-09-18,1998-06-17
GHCND:US1AZCN0069,"PAGE 0.2 N, AZ US",2018-09-18,2015-05-14
GHCND:US1AZCN0070,"FLAGSTAFF 11.4 ENE, AZ US",2018-03-18,2016-04-09
GHCND:US1AZCN0074,"FLAGSTAFF 7.3 NE, AZ US",2018-09-17,2016-07-20
GHCND:US1AZCN0075,"FLAGSTAFF 2.1 WSW, AZ US",2018-09-18,2016-01-18
GHCND:US1AZCN0077,"FLAGSTAFF 10.5 ENE, AZ US",2018-09-07,2016-06-01
GHCND:US1AZCN0079,"FLAGSTAFF 4.8 NW, AZ US",2018-09-14,2011-12-31
GHCND:US1AZCN0088,"FLAGSTAFF 4.0 E, AZ US",2018-09-08,1998-06-17
GHCND:US1AZCN0092,"FLAGSTAFF 8.2 NE, AZ US",2018-09-17,2016-05-31
GHCND:US1AZCN0106,"FLAGSTAFF 3.9 E, AZ US",2016-11-26,2016-06-29
GHCND:US1AZCN0107,"FLAGSTAFF 1.2 ENE, AZ US",2018-09-18,2016-04-08
GHCND:US1AZCN0110,"FLAGSTAFF 6.8 SSW, AZ US",2016-12-08,2016-06-06
GHCND:US1AZCN0111,"FLAGSTAFF 3.8 NE, AZ US",2018-09-18,2016-06-01
GHCND:US1AZCN0113,"FLAGSTAFF 2.6 SW, AZ US",2018-09-18,2016-06-01
GHCND:US1AZCN0122,"FLAGSTAFF 1.3 NE, AZ US",2018-09-17,2016-04-09
GHCND:US1AZCN0126,"MORMON LAKE 0.9 E, AZ US",2018-09-18,2016-04-25
GHCND:US1AZCN0127,"MUNDS PARK 0.6 ENE, AZ US",2018-09-18,2006-06-03
GHCND:US1AZCN0131,"FLAGSTAFF 7.3 S, AZ US",2018-09-05,2016-04-08
GHCND:US1AZCN0132,"MUNDS PARK 0.5 WSW, AZ US",2018-09-17,2016-07-18
GHCND:US1AZCN0134,"FLAGSTAFF 2.6 SW, AZ US",2018-08-26,2016-04-08
GHCND:US1AZCN0137,"FLAGSTAFF 10.0 NE, AZ US",2018-03-10,1998-06-17
GHCND:US1AZCN0139,"FLAGSTAFF 0.8 NE, AZ US",2017-01-27,2016-06-01
GHCND:US1AZCN0140,"FLAGSTAFF 9.8 NNE, AZ US",2018-09-17,2016-06-01
GHCND:US1AZCN0143,"FLAGSTAFF 1.5 WSW, AZ US",2018-09-18,2016-05-17
GHCND:US1AZCN0145,"SEDONA 2.3 SSW, AZ US",2018-09-03,2016-08-10
GHCND:US1AZCN0148,"SEDONA 0.4 SSW, AZ US",2018-09-04,2017-08-01
GHCND:US1AZGH0002,"PIMA 0.7 ESE, AZ US",2018-09-18,2010-01-01
GHCND:US1AZGH0003,"CENTRAL .5 NE, AZ US",2011-06-01,2009-12-01
GHCND:US1AZGL0001,"PAYSON 1.0 WSW, AZ US",2018-09-03,2009-12-01
GHCND:US1AZGL0003,"PINE 0.9 SW, AZ US",2015-09-21,2009-09-01
GHCND:US1AZGL0004,"PAYSON 6.3 NNE, AZ US",2018-09-18,2009-10-01
GHCND:US1AZGL0005,"STAR VALLEY 2.1 NE, AZ US",2012-12-16,2009-11-01
GHCND:US1AZGL0008,"PAYSON 2.0 WNW, AZ US",2018-09-13,2014-06-01
GHCND:US1AZGN0001,"MORENCI 0.2 NNW CLOSED, AZ US",2010-04-17,2009-08-01
GHCND:US1AZLP0001,"BOUSE 10.1 SE, AZ US",2012-06-25,2009-05-01
GHCND:US1AZMH0001,"GOLDEN VALLEY 10.1 N, AZ US",2017-05-26,2009-09-01
GHCND:US1AZMH0002,"KINGMAN 3.4 E, AZ US",2018-08-22,2009-09-01
GHCND:US1AZMH0003,"GOLDEN VALLEY 2.6 WNW, AZ US",2018-09-14,2009-10-01
GHCND:US1AZMH0004,"TOPOCK 3.3 NNW, AZ US",2018-08-07,1998-06-01
GHCND:US1AZMH0005,"LAKE HAVASU 2.6 N, AZ US",2018-08-16,2010-01-01
GHCND:US1AZMH0006,"LAKE HAVASU 3.5 NE, AZ US",2018-09-09,2010-02-01
GHCND:US1AZMH0010,"BULLHEAD CITY 3.8 NE, AZ US",2018-08-12,2010-08-01
GHCND:US1AZMH0013,"MOHAVE VALLEY 1.8 SW, AZ US",2015-03-02,2012-07-01
GHCND:US1AZMH0016,"DOLAN SPRINGS 9.3 WSW, AZ US",2015-04-26,2013-06-01
GHCND:US1AZMH0021,"KINGMAN 23.2 ESE, AZ US",2018-08-23,2014-12-03
GHCND:US1AZMH0022,"KINGMAN 12.5 N, AZ US",2017-11-26,2014-09-01
GHCND:US1AZMH0024,"CHLORIDE 0.2 WNW, AZ US",2017-05-03,2015-12-07
GHCND:US1AZMH0025,"LAKE HAVASU CITY 2.0 S, AZ US",2018-09-12,2016-03-27
GHCND:US1AZMH0026,"KINGMAN 2.7 ENE, AZ US",2018-07-21,2016-01-01
GHCND:US1AZMH0027,"DOLAN SPRINGS 1.4 NNE, AZ US",2018-09-18,2016-07-27
GHCND:US1AZMH0029,"LAKE HAVASU CITY 0.6 ESE, AZ US",2018-04-01,2016-11-12
GHCND:US1AZMR0001,"PHOENIX 4.4 S, AZ US",2011-05-20,2009-06-01
GHCND:US1AZMR0003,"MESA 5.8 WNW, AZ US",2009-11-06,2009-06-01
GHCND:US1AZMR0005,"SUN CITY WEST 1.9 NNE, AZ US",2014-08-14,2009-08-01
GHCND:US1AZMR0006,"MESA 8.4 ESE, AZ US",2015-01-27,2009-08-01
GHCND:US1AZMR0007,"CHANDLER 5.2 SE, AZ US",2010-02-21,2009-08-01
GHCND:US1AZMR0008,"MESA 8.1 E, AZ US",2018-08-13,2009-08-01
GHCND:US1AZMR0010,"MESA 0.6 NNW, AZ US",2018-09-17,2009-08-01
GHCND:US1AZMR0011,"LITCHFIELD PARK 1.3 E, AZ US",2012-12-19,2009-08-01
GHCND:US1AZMR0013,"SCOTTSDALE 5.2 S, AZ US",2014-04-04,2009-08-01
GHCND:US1AZMR0015,"PHOENIX 3.6 NW, AZ US",2014-12-30,2009-08-01
GHCND:US1AZMR0016,"SCOTTSDALE 2.3 NE, AZ US",2018-09-18,2009-09-01
GHCND:US1AZMR0017,"CAVE CREEK 2.9 SSW, AZ US",2018-09-18,1998-06-17
GHCND:US1AZMR0019,"SCOTTSDALE 8.8 SW, AZ US",2012-07-25,2009-09-01
GHCND:US1AZMR0022,"FOUNTAIN HILLS 2.1 NNW, AZ US",2018-09-02,2009-08-01
GHCND:US1AZMR0023,"TEMPE 3.1 WSW, AZ US",2018-08-24,2009-09-01
GHCND:US1AZMR0024,"PHOENIX 6.7 NNW, AZ US",2015-09-06,2009-09-01
GHCND:US1AZMR0025,"PHOENIX 4.2 NE, AZ US",2016-03-08,2001-03-01
GHCND:US1AZMR0026,"SUN CITY WEST 1.0 W, AZ US",2018-09-18,2009-09-01
GHCND:US1AZMR0027,"PHOENIX 7.2 NNE, AZ US",2014-12-29,2009-09-01
GHCND:US1AZMR0031,"CAREFREE 2.1 E, AZ US",2018-09-18,2009-08-01
GHCND:US1AZMR0032,"TEMPE 3.3 S, AZ US",2018-09-18,2009-11-01
GHCND:US1AZMR0033,"CHANDLER 2.5 NNW, AZ US",2018-09-03,2009-09-01
GHCND:US1AZMR0034,"PHOENIX 5.6 SW, AZ US",2018-08-22,2009-09-01
GHCND:US1AZMR0035,"LITCHFIELD PARK 1.1 E, AZ US",2018-09-18,2009-09-01
GHCND:US1AZMR0039,"PHOENIX 4.9 S, AZ US",2016-02-01,2009-09-01
GHCND:US1AZMR0041,"BUCKEYE 7.8 SE, AZ US",2018-09-18,2009-09-01
GHCND:US1AZMR0042,"SURPRISE 1.3 ESE, AZ US",2018-09-11,2009-08-01
GHCND:US1AZMR0044,"MESA 3.2 WSW, AZ US",2012-04-15,2009-09-01
GHCND:US1AZMR0045,"SCOTTSDALE 5.3 NNW, AZ US",2018-09-18,2009-09-01
GHCND:US1AZMR0046,"GLENDALE 3.5 S, AZ US",2018-09-18,1998-06-01
GHCND:US1AZMR0047,"CHANDLER 0.7 E, AZ US",2016-05-14,2009-09-01
GHCND:US1AZMR0048,"MESA 7.9 WSW, AZ US",2018-09-18,1998-06-01
GHCND:US1AZMR0049,"FOUNTAIN HILLS 2.5 W, AZ US",2018-09-02,2010-10-01
GHCND:US1AZMR0052,"CHANDLER 3.2 N, AZ US",2015-11-01,2009-09-01
GHCND:US1AZMR0053,"GOODYEAR 5.8 N, AZ US",2016-10-03,2009-09-01
GHCND:US1AZMR0057,"PHOENIX 7.4 NE, AZ US",2018-09-18,2009-08-01
GHCND:US1AZMR0058,"PARADISE VALLEY 1.9 NW, AZ US",2018-09-18,2008-10-01
GHCND:US1AZMR0061,"SCOTTSDALE 5.5 NNW, AZ US",2014-04-27,2009-10-01
GHCND:US1AZMR0062,"PHOENIX 6.8 NW, AZ US",2011-12-14,2009-08-01
GHCND:US1AZMR0063,"TEMPE 4.2 SSE, AZ US",2011-09-04,2009-09-01
GHCND:US1AZMR0064,"GLENDALE 1.2 ESE, AZ US",2014-12-04,2009-09-01
GHCND:US1AZMR0065,"TEMPE 4.1 S, AZ US",2013-11-23,2009-09-01
GHCND:US1AZMR0066,"SURPRISE 7.0 NNE, AZ US",2011-05-23,2009-08-01
GHCND:US1AZMR0068,"MESA 1.3 NNE, AZ US",2016-07-21,2009-10-01
GHCND:US1AZMR0069,"GILBERT 7.1 SE, AZ US",2015-01-30,2009-09-01
GHCND:US1AZMR0070,"KOMATKE 5.0 E, AZ US",2015-09-23,2009-09-01
GHCND:US1AZMR0071,"SCOTTSDALE 7.8 SSW, AZ US",2018-09-18,2009-10-01
GHCND:US1AZMR0072,"PARADISE VALLEY 2.8 NNW, AZ US",2018-08-24,2009-09-01
GHCND:US1AZMR0074,"CHANDLER 3.5 W, AZ US",2012-09-11,2009-09-01
GHCND:US1AZMR0075,"GILBERT 3.8 NW, AZ US",2018-09-18,2009-09-01
GHCND:US1AZMR0078,"PHOENIX 15.3 NE, AZ US",2018-08-11,2009-10-01
GHCND:US1AZMR0080,"NEW RIVER 3.2 ENE, AZ US",2018-08-15,2009-09-01
GHCND:US1AZMR0082,"PHOENIX 9.2 NE, AZ US",2018-09-18,2009-09-01
GHCND:US1AZMR0088,"PHOENIX 10.0 NW, AZ US",2014-09-28,2009-10-01
GHCND:US1AZMR0094,"GLENDALE 2.8 NNW, AZ US",2013-12-29,2009-10-01
GHCND:US1AZMR0095,"PEORIA 4.9 SSE, AZ US",2011-07-04,2009-09-01
GHCND:US1AZMR0096,"MESA 1.5 SSW, AZ US",2018-09-18,2009-09-01
GHCND:US1AZMR0100,"ANTHEM 2.5 NW, AZ US",2018-08-26,2009-09-01
GHCND:US1AZMR0101,"PHOENIX 7.1 WNW, AZ US",2010-08-18,2009-09-01
GHCND:US1AZMR0103,"SUN CITY 1.2 NNW, AZ US",2018-09-17,1998-06-01
GHCND:US1AZMR0105,"MESA 6.4 ENE, AZ US",2018-08-24,2008-07-01
GHCND:US1AZMR0108,"SCOTTSDALE 4.5 ESE, AZ US",2014-11-08,2009-10-01
GHCND:US1AZMR0110,"SCOTTSDALE 0.9 SW, AZ US",2018-08-13,2009-09-01
GHCND:US1AZMR0111,"LAVEEN 3.0 SE, AZ US",2018-09-17,2009-10-01
GHCND:US1AZMR0113,"SCOTTSDALE 4.0 NW, AZ US",2018-09-17,2009-10-01
GHCND:US1AZMR0114,"CAVE CREEK 7.4 SSW, AZ US",2012-03-19,2009-09-01
GHCND:US1AZMR0115,"PARADISE VALLEY 1.9 SW, AZ US",2012-08-18,2009-09-01
GHCND:US1AZMR0118,"FOUNTAIN HILLS 2.9 SSE, AZ US",2012-08-31,2009-09-01
GHCND:US1AZMR0126,"TEMPE 2.4 S, AZ US",2013-01-14,2009-09-01
GHCND:US1AZMR0130,"GILBERT 2.1 SSW, AZ US",2014-03-02,2009-09-01
GHCND:US1AZMR0131,"PHOENIX 3.8 NNW, AZ US",2018-09-18,2009-12-01
GHCND:US1AZMR0132,"LITCHFIELD PARK 0.6 NNE, AZ US",2018-09-03,2009-10-01
GHCND:US1AZMR0138,"PHOENIX 11.5 NNW, AZ US",2018-09-17,2009-09-01
GHCND:US1AZMR0140,"PHOENIX 5.6 N, AZ US",2017-08-19,2009-10-01
GHCND:US1AZMR0147,"NEW RIVER 3.1 ENE, AZ US",2014-03-29,2009-10-01
GHCND:US1AZMR0152,"MESA 9.9 E, AZ US",2012-12-19,2009-11-01
GHCND:US1AZMR0153,"MESA 11.0 E, AZ US",2018-08-25,2009-09-01
GHCND:US1AZMR0155,"TEMPE 5.2 SSW, AZ US",2018-08-13,2009-09-01
GHCND:US1AZMR0156,"PHOENIX 8.0 NNE, AZ US",2011-06-13,2009-09-01
GHCND:US1AZMR0157,"CHANDLER 6.6 SE, AZ US",2018-09-17,2009-09-01
GHCND:US1AZMR0158,"CAVE CREEK 1.0 WSW, AZ US",2018-05-22,2009-09-01
